dynamics,target,source,K,psi
hr,1,0,1.705,-0.01602292868991116
hr,1,0,1.71,-0.016492167794041133
hr,1,0,1.715,-0.016364641102624814
hr,1,0,1.72,-0.016302747167738618
hr,1,0,1.725,-0.016434482226559084
hr,1,0,1.73,-0.01667413292361327
hr,1,0,1.735,-0.01704170444668159
hr,1,0,1.74,-0.01773840671981371
hr,1,0,1.745,-0.017464268748437976
hr,1,0,1.75,-0.017456978606602537
hr,1,0,1.7550000000000001,-0.017567256570106573
hr,1,0,1.76,-0.017739201301926827
hr,1,0,1.7650000000000001,-0.01795759021572742
hr,1,0,1.77,-0.018220399813233104
hr,1,0,1.7750000000000001,-0.018535623967305185
hr,1,0,1.78,-0.018929335617201854
hr,1,0,1.7850000000000001,-0.019498837925826507
hr,1,0,1.79,-0.020199914526718765
hr,1,0,1.795,-0.02030055043182905
hr,1,0,1.8,-0.020112374821504807
hr,1,0,1.805,-0.019872859710124827
hr,1,0,1.81,-0.019828780432706878
hr,1,0,1.815,-0.019861493003221754
hr,1,0,1.82,-0.019938561497815276
hr,1,0,1.825,-0.02004584256806754
hr,1,0,1.83,-0.020175796486891325
hr,1,0,1.835,-0.020323920004240128
hr,1,0,1.84,-0.020487326814676677
hr,1,0,1.845,-0.020664084323018656
hr,1,0,1.85,-0.02085286832017476
hr,1,0,1.855,-0.02105276885045142
hr,1,0,1.86,-0.021263175023568084
hr,1,0,1.865,-0.02148370431457864
hr,1,0,1.87,-0.021714158704253455
hr,1,0,1.875,-0.021954498161746477
hr,1,0,1.8800000000000001,-0.022204826238327594
hr,1,0,1.885,-0.022465384963297766
hr,1,0,1.8900000000000001,-0.02273655775942939
hr,1,0,1.895,-0.02301888021536458
hr,1,0,1.9000000000000001,-0.02331305956381251
hr,1,0,1.905,-0.02362000485652014
hr,1,0,1.9100000000000001,-0.023940871371994247
hr,1,0,1.915,-0.024277125150462743
hr,1,0,1.92,-0.02463063744919959
hr,1,0,1.925,-0.025003825761611732
hr,1,0,1.93,-0.025399870789442343
hr,1,0,1.935,-0.025823063989514145
hr,1,0,1.94,-0.026279394039393136
hr,1,0,1.945,-0.02677760571353722
hr,1,0,1.95,-0.027331292022355104
hr,1,0,1.955,-0.02796358277315263
hr,1,0,1.96,-0.028719860061938055
hr,1,0,1.965,-0.02971607502400778
hr,1,0,1.97,-0.03166948237492512
hr,1,0,1.975,-0.03188190096871974
hr,1,0,1.98,-0.03200762890949929
hr,1,0,1.985,-0.03185462134163872
hr,1,0,1.99,-0.03108534347508462
hr,1,0,1.995,-0.030951433457320494
hr,1,0,2.0,-0.031088948475253033
hr,1,0,2.005,-0.03159581130368386
hr,1,0,2.0100000000000002,-0.03200313639138968
hr,1,0,2.015,-0.031649580392576884
hr,1,0,2.02,-0.031299369343417455
